Date,4392,4421,24700,25040
1/1/2015,0,0,0.12,0.04
1/1/2015,0.08,0,0,0.04
1/1/2015,0,0,0,0.12
1/1/2015,0,0,0,0.04
1/1/2015,0,0,0,0.04
1/1/2015,0,0,0.12,0.04
1/1/2015,0,0,0,0.08
1/1/2015,0.08,0,0.72,0.04
1/1/2015,1.52,4.8,24.36,2
1/1/2015,5.28,16.56,80.04,10.8
1/1/2015,9.12,27.92,149.52,22.76
1/1/2015,12.36,35.92,189.48,31.28
1/1/2015,14.2,38.64,209.4,35.08
1/1/2015,14.56,36.08,207.12,34.68
1/1/2015,13,28.96,173.16,30
1/1/2015,8.76,16.56,69.48,17.92
1/1/2015,2.12,4.48,8.76,6.16
1/1/2015,0.04,0.08,0.36,0.04
1/1/2015,0,0,0,0.04
1/1/2015,0.04,0,0.24,0.04
1/1/2015,0.04,0,0,0.08
1/1/2015,0,0,0,0.04
1/1/2015,0,0,0,0.04
1/1/2015,0.04,0,0,0.04
1/2/2015,0,0,0,0.08
1/2/2015,0,0,0,0.08
1/2/2015,0.04,0,0.12,0.04
1/2/2015,0.04,0,0,0.04
1/2/2015,0,0,0,0.08
1/2/2015,0,0,0,0.04
1/2/2015,0,0,0,0.04
1/2/2015,0.12,0.08,0.84,0.04
1/2/2015,1.56,4.96,24.6,2.56
1/2/2015,5.32,15.76,87.48,11
1/2/2015,9,26.88,142.2,22.84
1/2/2015,12.24,34.88,179.76,29.84
1/2/2015,14.04,37.52,198.84,33.04
1/2/2015,14.4,34.8,198.36,33.96
1/2/2015,12.8,27.84,165.84,28.96
1/2/2015,8.48,16.16,69.36,17.2
1/2/2015,2.08,4.56,10.2,5.84
1/2/2015,0.04,0,0.48,0.04
1/2/2015,0.04,0,0,0.08
1/2/2015,0,0,0,0.04
1/2/2015,0,0,0.12,0.04
1/2/2015,0,0,0,0.12
1/2/2015,0.04,0,0.12,0.04
1/2/2015,0.04,0,0,0.08
1/3/2015,0,0,0,0.04
1/3/2015,0.04,0,0,0.04
1/3/2015,0,0,0,0.08
1/3/2015,0,0,0,0.04
1/3/2015,0,0,0,0.04
1/3/2015,0,0,0,0.08
1/3/2015,0.08,0,0.12,0.04
1/3/2015,0,0.08,0.48,0.08
1/3/2015,1.64,5.04,24.24,2.48
1/3/2015,5.28,16.16,83.28,11.28
1/3/2015,8.92,27.04,141.96,10.96
1/3/2015,12.16,35.12,182.28,30.12
1/3/2015,13.92,37.76,199.92,33.64
1/3/2015,14.12,34.48,193.56,24.82
1/3/2015,12.48,27.28,159.84,20.92
1/3/2015,8.28,15.84,70.2,17.28
1/3/2015,2.04,4.48,12.12,5.68
1/3/2015,0.04,0,0.48,0.04
1/3/2015,0.04,0,0,0.08
1/3/2015,0,0,0.12,0.04
1/3/2015,0,0,0,0.04
1/3/2015,0,0,0.12,0.08
1/3/2015,0,0,0,0.04
1/3/2015,0.04,0,0,0.04
1/4/2015,0.04,0,0,0.08
1/4/2015,0.04,0,0,0.04
1/4/2015,0,0,0.12,0.04
1/4/2015,0,0,0,0.08
1/4/2015,0,0,0,0.04
1/4/2015,0,0,0,0.04
1/4/2015,0.08,0,0,0.08
1/4/2015,0.04,0,0,0.04
1/4/2015,0.88,1.44,7.44,1.28
1/4/2015,2.36,10.24,49.08,4.64
1/4/2015,8.08,23.28,140.04,17.68
1/4/2015,12.04,23.52,132.48,29.6
1/4/2015,13.48,28.56,180.96,29.96
1/4/2015,12.64,17.2,126.36,25.92
1/4/2015,8.84,18.64,144.96,24.88
1/4/2015,5.08,15.04,53.88,14.88
1/4/2015,1.96,4.48,13.68,3.76
1/4/2015,0.08,0,0.72,0.04
1/4/2015,0,0,0,0.08
1/4/2015,0,0,0,0.04
1/4/2015,0,0,0.12,0.12
1/4/2015,0,0,0,0.04
1/4/2015,0.08,0,0,0.04
1/4/2015,0,0,0.12,0.08
1/5/2015,0.04,0,0,0.04
1/5/2015,0,0,0,0.04
1/5/2015,0,0,0,0.08
1/5/2015,0,0,0,0.04
1/5/2015,0,0,0,0.04
1/5/2015,0.04,0,0,0.08
1/5/2015,0.04,0,0,0.04
1/5/2015,0.04,0.24,0.72,0.04
1/5/2015,1.68,4.8,25.68,2.32
1/5/2015,5.12,15.84,88.2,10.44
1/5/2015,9,22.72,130.8,22.12
1/5/2015,12.36,29.12,139.08,30.36
1/5/2015,12.68,31.12,178.32,23.96
1/5/2015,12.52,29.92,158.52,29.36
1/5/2015,12.08,19.76,90.6,22.08
1/5/2015,7.08,13.52,65.28,9.96
1/5/2015,3.08,3.36,15,4.4
1/5/2015,0,0,0.36,0.12
1/5/2015,0,0,0.12,0.04
1/5/2015,0.08,0,0,0.08
1/5/2015,0.04,0,0,0.08
1/5/2015,0,0,0,0.04
1/5/2015,0,0,0.12,0.04
1/5/2015,0,0,0,0.08
1/6/2015,0,0,0,0.04
1/6/2015,0,0,0,0.04
1/6/2015,0.08,0,0.12,0.08
1/6/2015,0.04,0,0,0.04
1/6/2015,0,0,0,0.04
1/6/2015,0,0,0,0.04
1/6/2015,0,0,0,0.08
1/6/2015,0.04,0,0.48,0.04
1/6/2015,1.56,4.48,22.68,1.96
1/6/2015,5.24,16.08,82.08,10.16
1/6/2015,8.96,26.72,141.72,21.84
1/6/2015,12.16,34.56,182.88,30.04
1/6/2015,13.96,37.28,201.36,33.88
1/6/2015,14.2,34.88,202.68,33.64
1/6/2015,12.64,28.32,172.68,28.8
1/6/2015,8.56,16.72,79.32,17.88
1/6/2015,2.36,4.88,7.8,6.68
1/6/2015,0,0,0.6,0.08
1/6/2015,0.04,0,0,0.08
1/6/2015,0,0,0,0.04
1/6/2015,0.04,0,0,0.04
1/6/2015,0,0,0,0.08
1/6/2015,0.04,0,0.24,0.04
1/6/2015,0,0,0,0.04
1/7/2015,0,0,0,0.08
1/7/2015,0.04,0,0,0.04
1/7/2015,0,0,0,0.04
1/7/2015,0,0,0,0.12
1/7/2015,0.08,0,0,0.04
1/7/2015,0,0,0,0.04
1/7/2015,0,0,0.12,0.08
1/7/2015,0.08,0,0.6,0.04
1/7/2015,1.48,4.64,22.68,1.84
1/7/2015,5.36,16.24,86.76,10.2
1/7/2015,8.92,27.12,146.28,21.68
1/7/2015,12.16,34.96,185.28,29.76
1/7/2015,13.76,37.2,201.96,33.64
1/7/2015,14.28,35.52,199.8,33.48
1/7/2015,11.64,28.48,162.72,28.6
1/7/2015,9.44,16.24,81.96,17.48
1/7/2015,2.44,5.68,9.48,7.92
1/7/2015,0.04,0,1.56,0.16
1/7/2015,0,0,0,0.08
1/7/2015,0.04,0,0,0.04
1/7/2015,0.04,0,0,0.04
1/7/2015,0.04,0,0.12,0.04
1/7/2015,0,0,0,0.08
1/7/2015,0,0,0,0.04
1/8/2015,0,0,0,0.04
1/8/2015,0,0,0,0.08
1/8/2015,0.04,0,0,0.04
1/8/2015,0.04,0,0,0.04
1/8/2015,0.04,0,0,0.08
1/8/2015,0,0,0.12,0.04
1/8/2015,0,0,0,0.04
1/8/2015,0.08,0,1.08,0.12
1/8/2015,2.2,3.84,28.44,3.68
1/8/2015,4.48,14.4,65.4,11.68
1/8/2015,4.6,13.68,145.68,19.76
1/8/2015,8.64,14.64,104.4,21.68
1/8/2015,5.84,17.36,82.92,24.76
1/8/2015,5.12,14.32,123.72,20.72
1/8/2015,3.04,11.2,71.88,14.4
1/8/2015,3.56,12.64,38.04,6.32
1/8/2015,2.12,2.88,11.64,2.08
1/8/2015,0.04,0.08,0.12,0.08
1/8/2015,0,0,0,0.04
1/8/2015,0,0,0,0.04
1/8/2015,0,0,0.12,0.08
1/8/2015,0.08,0,0,0.04
1/8/2015,0,0,0,0.04
1/8/2015,0.04,0,0,0.04
1/9/2015,0,0,0,0.08
1/9/2015,0,0,0,0.04
1/9/2015,0,0,0,0.04
1/9/2015,0,0,0.12,0.12
1/9/2015,0.04,0,0,0.04
1/9/2015,0.08,0,0,0.04
1/9/2015,0,0,0,0.04
1/9/2015,0,0,0.24,0.08
1/9/2015,0.84,2.4,15.36,2.52
1/9/2015,2.48,8.64,47.04,7.4
1/9/2015,4.48,14.08,82.56,12.68
1/9/2015,5.04,28.08,121.2,14.08
1/9/2015,13.24,36.48,101.64,9.04
1/9/2015,14.04,30.24,93.72,10
1/9/2015,12.92,26.64,48.48,15.64
1/9/2015,3.4,18.8,18.24,18.36
1/9/2015,0.52,5.84,9.72,7.16
1/9/2015,0,0.08,1.2,0.12
1/9/2015,0.04,0,0,0.08
1/9/2015,0,0,0.12,0.04
1/9/2015,0,0,0,0.04
1/9/2015,0,0,0,0.04
1/9/2015,0.08,0,0.12,0.08
1/9/2015,0,0,0,0.04
1/10/2015,0,0,0,0.04
1/10/2015,0,0,0,0.08
1/10/2015,0.04,0,0,0.04
1/10/2015,0,0,0.12,0.08
1/10/2015,0.04,0,0,0.04
1/10/2015,0.04,0,0,0.08
1/10/2015,0,0,0,0.04
1/10/2015,0.08,0,0.84,0.04
1/10/2015,1.04,4.24,22.08,2.16
1/10/2015,4.24,15.12,71.16,10.64
1/10/2015,8.64,27.6,121.2,16.64
1/10/2015,10.88,24.64,135.72,20.56
1/10/2015,13.36,25.68,197.52,33.64
1/10/2015,10.76,34.08,94.92,30.6
1/10/2015,13.48,30,152.16,28.36
1/10/2015,7.12,15.36,90.24,17.12
1/10/2015,2.44,5.04,14.16,6.28
1/10/2015,0.04,0.08,0.96,0.12
1/10/2015,0,0,0,0.04
1/10/2015,0,0,0,0.04
1/10/2015,0.08,0,0,0.08
1/10/2015,0,0,0.12,0.04
1/10/2015,0.04,0,0.12,0.04
1/10/2015,0,0,0,0.04
1/11/2015,0,0,0,0.08
1/11/2015,0,0,0,0.08
1/11/2015,0.04,0,0,0.04
1/11/2015,0,0,0,0.04
1/11/2015,0.04,0,0,0.08
1/11/2015,0.04,0,0,0.04
1/11/2015,0,0,0.12,0.04
1/11/2015,0.04,0,0.6,0.04
1/11/2015,1.56,1.6,15.12,2.2
1/11/2015,5.88,11.36,67.2,10.48
1/11/2015,9.16,11.52,115.68,21.92
1/11/2015,11.96,11.68,138.12,29.44
1/11/2015,13.88,16,200.16,32.64
1/11/2015,14.32,27.12,183.36,31.52
1/11/2015,11.6,16.4,161.4,26.8
1/11/2015,8.44,6.08,94.8,16.68
1/11/2015,2.92,4.08,21.12,7.32
1/11/2015,0.08,0,1.44,0.24
1/11/2015,0,0,0,0.04
1/11/2015,0.04,0,0,0.08
1/11/2015,0,0,0,0.04
1/11/2015,0.04,0,0.12,0.04
1/11/2015,0,0,0,0.12
1/11/2015,0,0,0,0.04
1/12/2015,0.04,0,0,0.04
1/12/2015,0,0,0.12,0.08
1/12/2015,0.04,0,0,0.04
1/12/2015,0,0,0,0.04
1/12/2015,0.04,0,0,0.08
1/12/2015,0,0,0,0.04
1/12/2015,0.04,0,0,0.04
1/12/2015,0,0.16,0.36,0.08
1/12/2015,1.16,3.44,12.6,2.4
1/12/2015,3.32,14.24,66,10.16
1/12/2015,8.72,30,146.76,21.64
1/12/2015,10.64,30.24,183.6,29.16
1/12/2015,13.12,37.04,200.28,32.4
1/12/2015,14.68,36.08,198.48,32.24
1/12/2015,13.16,29.52,171.36,28.2
1/12/2015,9.4,17.76,89.04,18.16
1/12/2015,3.04,5.68,11.28,7.64
1/12/2015,0.08,0.08,0.84,0.24
1/12/2015,0,0,0,0.08
1/12/2015,0,0,0,0.04
1/12/2015,0,0,0,0.04
1/12/2015,0.04,0,0,0.04
1/12/2015,0.04,0,0.12,0.08
1/12/2015,0.04,0,0,0.04
1/13/2015,0,0,0,0.04
1/13/2015,0,0,0,0.04
1/13/2015,0,0,0.12,0.12
1/13/2015,0,0,0,0.04
1/13/2015,0.08,0,0,0.04
1/13/2015,0,0,0,0.04
1/13/2015,0.04,0,0.12,0.08
1/13/2015,0,0.08,0.48,0.04
1/13/2015,1.56,5.2,24.6,1.88
1/13/2015,5.36,17.52,92.16,10.72
1/13/2015,9.32,28.56,154.08,22.52
1/13/2015,12.8,36.32,194.64,30.6
1/13/2015,14.88,39.12,211.44,34.84
1/13/2015,15.32,36.96,211.56,35.08
1/13/2015,14,30.72,180.84,30.76
1/13/2015,10.2,19.04,101.76,19.92
1/13/2015,3.28,6.4,10.2,8.24
1/13/2015,0.04,0,0.84,0.32
1/13/2015,0.04,0,0,0.04
1/13/2015,0,0,0.12,0.08
1/13/2015,0.043,0,0,0.04
1/13/2015,0.003,0,0,0.04
1/13/2015,0,0,0,0.04
1/13/2015,0,0,0,0.08
1/14/2015,0,0,0.12,0.04
1/14/2015,0,0,0,0.04
1/14/2015,0,0,0,0.04
1/14/2015,0,0,0,0.08
1/14/2015,0,0,0,0.04
1/14/2015,0,0,0,0.04
1/14/2015,0,0,0,0.08
1/14/2015,0.08,0.08,0,0.08
1/14/2015,1.52,5.6,0,2.44
1/14/2015,5.56,16.56,0,11.24
1/14/2015,9.36,27.52,0,22.48
1/14/2015,12.52,34.8,0,30.92
1/14/2015,14.16,36.8,0,34.84
1/14/2015,13.92,33.2,0,34.48
1/14/2015,12.96,28.72,0,29.32
1/14/2015,9.08,14.32,0,19.48
1/14/2015,2.8,5.44,0,5.6
1/14/2015,0.12,0.24,0,0.12
1/14/2015,0,0,0,0.04
1/14/2015,0,0,0,0.04
1/14/2015,0,0,0,0.08
1/14/2015,0.04,0,0,0.04
1/14/2015,0,0,0,0.04
1/14/2015,0.04,0,0,0.04
1/15/2015,0.04,0,0,0.08
1/15/2015,0,0,0,0.04
1/15/2015,0,0,0,0.04
1/15/2015,0,0,0,0.04
1/15/2015,0,0,0,0.12
1/15/2015,0.04,0,0,0.04
1/15/2015,0.04,0,0,0.04
1/15/2015,0.04,0,0,0.2
1/15/2015,1.96,3.84,0,3.88
1/15/2015,4.68,14.96,0,10.88
1/15/2015,9.44,20.16,0,23.24
1/15/2015,13.8,31.28,0,27.04
1/15/2015,14.04,27.04,0,29.84
1/15/2015,15.04,27.12,0,35.16
1/15/2015,13.08,20.16,0,21.52
1/15/2015,6,8.16,0,14.04
1/15/2015,1.36,1.52,0,3.76
1/15/2015,0,0,0,0.04
1/15/2015,0,0,0,0.08
1/15/2015,0.04,0,0,0.04
1/15/2015,0.04,0,0,0.04
1/15/2015,0.04,0,0,0.04
1/15/2015,0,0,0,0.08
1/15/2015,0,0,0,0.08
1/16/2015,0,0,0,0.04
1/16/2015,0.04,0,0,0.04
1/16/2015,0,0,0,0.08
1/16/2015,0.04,0,0,0.04
1/16/2015,0,0,0,0.04
1/16/2015,0.04,0,0,0.04
1/16/2015,0,0,0,0.08
1/16/2015,0.2,0,0,0.08
1/16/2015,2.12,0.64,0,2.88
1/16/2015,4.28,9.84,0,6.32
1/16/2015,4.8,13.6,0,9.2
1/16/2015,7.08,18.48,0,10.76
1/16/2015,7.16,13.2,0,12.68
1/16/2015,10,15.12,0,14.12
1/16/2015,6.04,11.36,0,14.36
1/16/2015,4.8,6.24,0,9.88
1/16/2015,1.4,3.92,8.88,2.68
1/16/2015,0.08,0.24,0,0.08
1/16/2015,0,0,0.12,0.04
1/16/2015,0.04,0,0,0.04
1/16/2015,0,0,0,0.04
1/16/2015,0,0,0,0.04
1/16/2015,0.04,0,0,0.08
1/16/2015,0.04,0,0.12,0.04
1/17/2015,0,0,0,0.04
1/17/2015,0,0,0,0.04
1/17/2015,0.04,0,0,0.04
1/17/2015,0,0,0,0.08
1/17/2015,0.04,0,0,0.04
1/17/2015,0,0,0,0.04
1/17/2015,0.04,0,0,0.04
1/17/2015,0,0.08,0.24,0.08
1/17/2015,0.64,6.16,14.76,1.64
1/17/2015,1.32,16.88,38.4,5.92
1/17/2015,2.92,28.08,73.2,15.12
1/17/2015,4.48,34.4,83.76,12.08
1/17/2015,9.2,37.6,39.84,14
1/17/2015,12.8,34.96,42.6,27.68
1/17/2015,10.24,28.4,52.92,29.6
1/17/2015,9.68,18,37.32,19.32
1/17/2015,2.28,5.28,9.48,4.08
1/17/2015,0.08,0.24,0.24,0.24
1/17/2015,0,0,0,0.04
1/17/2015,0,0,0.12,0.04
1/17/2015,0.08,0,0,0.04
1/17/2015,0.04,0,0,0.08
1/17/2015,0,0,0,0.04
1/17/2015,0,0,0,0.04
1/18/2015,0,0,0.12,0.08
1/18/2015,0,0,0,0.04
1/18/2015,0,0,0.12,0.04
1/18/2015,0.04,0,0,0.08
1/18/2015,0.08,0,0,0.04
1/18/2015,0,0,0.12,0.04
1/18/2015,0,0,0,0.08
1/18/2015,0.12,0,0.24,0.04
1/18/2015,1.92,3.12,7.68,2.08
1/18/2015,3.36,10.56,39.24,7.24
1/18/2015,4.6,13.04,55.92,17.12
1/18/2015,11.56,29.52,84.96,31.36
1/18/2015,14.08,39.36,110.76,34.56
1/18/2015,12.68,38,141.84,34.84
1/18/2015,11.92,28.56,180.72,29.16
1/18/2015,9.92,19.52,109.56,12.68
1/18/2015,3,6.72,19.56,8.6
1/18/2015,0.16,0.16,1.2,0.48
1/18/2015,0.04,0,0,0.08
1/18/2015,0,0,0,0.04
1/18/2015,0,0,0.12,0.04
1/18/2015,0,0,0,0.04
1/18/2015,0.04,0,0,0.04
1/18/2015,0,0,0,0.04
1/19/2015,0,0,0,0.08
1/19/2015,0.08,0,0,0.04
1/19/2015,0,0,0,0.04
1/19/2015,0,0,0,0.08
1/19/2015,0,0,0.12,0.04
1/19/2015,0.04,0,0,0.04
1/19/2015,0,0,0,0.08
1/19/2015,0,0.08,0.12,0.04
1/19/2015,0.64,2.96,2.76,0.68
1/19/2015,1.76,11.2,30.6,3.2
1/19/2015,5.72,13.04,89.16,6
1/19/2015,5.68,14.96,115.2,8.44
1/19/2015,5.08,39.6,170.88,12.48
1/19/2015,6.56,38.48,213.12,7.52
1/19/2015,11.84,30.88,181.56,9.04
1/19/2015,10.68,19.2,109.8,8.04
1/19/2015,3.64,5.36,19.56,5.56
1/19/2015,0.24,0.24,2.04,0.16
1/19/2015,0,0,0,0.08
1/19/2015,0.04,0,0.12,0.04
1/19/2015,0,0,0,0.04
1/19/2015,0,0,0,0.08
1/19/2015,0.04,0,0,0.04
1/19/2015,0,0,0,0.08
1/20/2015,0,0,0,0.04
1/20/2015,0.04,0,0,0.08
1/20/2015,0.04,0,0,0.04
1/20/2015,0,0,0.12,0.04
1/20/2015,0,0,0,0.08
1/20/2015,0.04,0,0.12,0.04
1/20/2015,0,0,0,0.08
1/20/2015,0,0,0.12,0.04
1/20/2015,0.44,1.68,9.72,2.68
1/20/2015,1.12,14.24,27.84,9.04
1/20/2015,2.84,28.8,56.88,18.32
1/20/2015,10.96,35.68,185.4,30.72
1/20/2015,14.04,39.44,209.52,34.6
1/20/2015,15.52,37.76,209.88,35.64
1/20/2015,14.32,31.68,182.16,30.92
1/20/2015,10.68,20.72,119.88,21
1/20/2015,4,7.44,16.68,9.12
1/20/2015,0.2,0.4,1.68,0.6
1/20/2015,0.04,0,0.12,0.04
1/20/2015,0,0,0,0.04
1/20/2015,0.04,0,0,0.08
1/20/2015,0.04,0,0,0.04
1/20/2015,0,0,0,0.04
1/20/2015,0,0,0,0.04
1/21/2015,0,0,0,0.04
1/21/2015,0.04,0,0,0.08
1/21/2015,0,0,0.12,0.04
1/21/2015,0.08,0,0,0.04
1/21/2015,0,0,0,0.04
1/21/2015,0,0,0,0.08
1/21/2015,0,0,0.12,0.04
1/21/2015,0.12,0.16,0.6,0.04
1/21/2015,1.72,5.84,16.2,2.88
1/21/2015,5.56,17.44,42.48,11.92
1/21/2015,9.36,30,88.08,23.44
1/21/2015,13.16,37.28,197.16,30.68
1/21/2015,15.44,40.32,215.88,35.6
1/21/2015,15.88,38.48,219.24,35.2
1/21/2015,14.56,31.92,190.2,31.52
1/21/2015,10.92,20.64,126,21.52
1/21/2015,4.24,7.68,17.64,9.56
1/21/2015,0.16,0.24,1.56,0.6
1/21/2015,0.04,0,0.12,0.04
1/21/2015,0.08,0,0,0.08
1/21/2015,0,0,0,0.04
1/21/2015,0,0,0,0.04
1/21/2015,0,0,0,0.04
1/21/2015,0,0,0,0.08
1/22/2015,0,0,21.03507692,0.04
1/22/2015,0.04,0,0,0.04
1/22/2015,0.08,0,0,0.08
1/22/2015,0,0,0,0.04
1/22/2015,0,0,0,0.04
1/22/2015,0,0,0,0.04
1/22/2015,0,0,0,0.08
1/22/2015,0.08,0,0,0.04
1/22/2015,1.08,2.72,0,2.28
1/22/2015,4.72,10.88,0,6.36
1/22/2015,8.32,17.2,0,6.88
1/22/2015,7.44,35.6,0,9.16
1/22/2015,11.96,38.48,0,25.84
1/22/2015,15.92,38,0,32.32
1/22/2015,14.84,31.44,0,28.16
1/22/2015,10.52,20.48,0,21.52
1/22/2015,4.04,7.76,0,9.36
1/22/2015,0.24,0.48,0,0.72
1/22/2015,0,0,0,0.04
1/22/2015,0,0,0,0.08
1/22/2015,0,0,0,0.04
1/22/2015,0.04,0,0,0.04
1/22/2015,0,0,0,0.04
1/22/2015,0.04,0,0,0.08
1/23/2015,0.04,0,0,0.04
1/23/2015,0,0,0,0.04
1/23/2015,0,0,0,0.08
1/23/2015,0,0,0,0.04
1/23/2015,0.04,0,0,0.04
1/23/2015,0,0,0,0.08
1/23/2015,0.04,0,0,0.04
1/23/2015,0.04,0,0,0.04
1/23/2015,1.72,6.16,0,2.4
1/23/2015,5.76,18,0,11.52
1/23/2015,9.76,29.92,0,23.36
1/23/2015,13.32,37.2,0,31.76
1/23/2015,15.56,40.16,0,36.24
1/23/2015,16,38.56,0,36.08
1/23/2015,14.72,32.32,0,31.64
1/23/2015,11.28,20.8,0,21.64
1/23/2015,4.4,7.76,0,9.88
1/23/2015,0.28,0.48,0,0.8
1/23/2015,0.04,0,0,0.08
1/23/2015,0,0,0,0.04
1/23/2015,0,0,0,0.04
1/23/2015,0,0,0,0.08
1/23/2015,0.08,0,0,0.04
1/23/2015,0,0,0,0.08
1/24/2015,0,0,0,0.04
1/24/2015,0.04,0,0,0.04
1/24/2015,0,0,0,0.08
1/24/2015,0,0,0,0.04
1/24/2015,0.04,0,0,0.04
1/24/2015,0.04,0,0,0.08
1/24/2015,0,0,0,0.04
1/24/2015,0.04,0,0.48,0.08
1/24/2015,1.68,5.76,25.92,2.44
1/24/2015,5.92,18.24,94.08,11.68
1/24/2015,9.84,30.8,152.76,21.64
1/24/2015,13.52,37.92,197.4,31.32
1/24/2015,15.6,40.88,215.52,35.96
1/24/2015,16,38.8,216.6,35.6
1/24/2015,14.96,32.48,186.84,31.6
1/24/2015,11.4,21.28,129,21.72
1/24/2015,4.68,8.08,23.4,10.12
1/24/2015,0.32,0.48,2.52,0.92
1/24/2015,0,0,0,0.04
1/24/2015,0,0,0.12,0.04
1/24/2015,0,0,0.12,0.04
1/24/2015,0.04,0,0,0.08
1/24/2015,0,0,0,0.04
1/24/2015,0.08,0,0,0.04
1/25/2015,0,0,0,0.04
1/25/2015,0,0,0,0.08
1/25/2015,0,0,0,0.04
1/25/2015,0,0,0,0.04
1/25/2015,0.04,0,0,0.04
1/25/2015,0.04,0,0.12,0.08
1/25/2015,0,0,0,0.04
1/25/2015,0.12,0.16,0,0.04
1/25/2015,1.8,6,5.04,4.12
1/25/2015,6.04,19.04,22.32,12.76
1/25/2015,10.12,31.28,112.2,25.28
1/25/2015,13.72,38.56,171.12,33.56
1/25/2015,15.76,41.6,222.48,37.6
1/25/2015,16.16,39.68,223.2,37.2
1/25/2015,14.92,33.28,196.32,33.24
1/25/2015,11.32,22,138.12,23.24
1/25/2015,4.76,8.64,23.16,11
1/25/2015,0.36,0.48,2.28,1.08
1/25/2015,0,0,0,0.08
1/25/2015,0,0,0,0.04
1/25/2015,0.04,0,0,0.04
1/25/2015,0,0,0,0.04
1/25/2015,0.04,0,0,0.04
1/25/2015,0,0,0.12,0.04
1/26/2015,0,0,0,0.04
1/26/2015,0.04,0,0,0.04
1/26/2015,0,0,0,0.04
1/26/2015,0.04,0,0,0.08
1/26/2015,0,0,0.12,0.04
1/26/2015,0.04,0,0,0.04
1/26/2015,0,0,0,0.04
1/26/2015,0.08,0.08,1.2,0.04
1/26/2015,2,4.56,14.28,4.08
1/26/2015,5.72,11.36,67.56,10.76
1/26/2015,8.8,24.32,126.24,18.72
1/26/2015,13.08,35.28,183.48,32.52
1/26/2015,15,32.72,218.04,36.4
1/26/2015,12.64,34.08,210.36,36.88
1/26/2015,7.24,22.24,190.92,25.48
1/26/2015,3.56,9.2,60.36,8.56
1/26/2015,1.24,4.32,20.28,2.72
1/26/2015,0.16,0.32,3.36,0.48
1/26/2015,0.04,0,0.12,0.04
1/26/2015,0,0,0.12,0.08
1/26/2015,0,0,0,0.04
1/26/2015,0.04,0,0,0.04
1/26/2015,0,0,0,0
1/26/2015,0.04,0,0,0.08
1/27/2015,0,0,0,0.04
1/27/2015,0,0,0,0.04
1/27/2015,0.04,0,0.12,0.04
1/27/2015,0,0,0,0.04
1/27/2015,0.04,0,0,0.08
1/27/2015,0.04,0,0,0.04
1/27/2015,0,0,0,0.04
1/27/2015,0,0,0,0.04
1/27/2015,1.4,0.64,8.52,2.44
1/27/2015,3.4,3.36,40.8,6
1/27/2015,7.44,14.88,100.68,10.72
1/27/2015,9.6,21.2,173.04,18.32
1/27/2015,4.84,11.68,153.6,23.4
1/27/2015,6.56,15.2,91.44,11.84
1/27/2015,5.92,19.44,73.2,14.4
1/27/2015,4.08,10.96,96.24,15.08
1/27/2015,2.4,6.88,39.84,11.8
1/27/2015,0.44,0.72,5.16,1.12
1/27/2015,0.04,0,0,0.04
1/27/2015,0,0,0,0.04
1/27/2015,0,0,0,0.04
1/27/2015,0,0,0,0.08
1/27/2015,0.04,0,0.12,0.04
1/27/2015,0.04,0,0,0.04
1/28/2015,0,0,0.12,0
1/28/2015,0.04,0,0,0.04
1/28/2015,0,0,0,0.08
1/28/2015,0,0,0,0.04
1/28/2015,0.04,0,0,0.04
1/28/2015,0,0,0,0.04
1/28/2015,0.04,0,0,0.08
1/28/2015,0.04,0.24,1.56,0.04
1/28/2015,1.8,5.68,29.52,3.48
1/28/2015,5.88,18.8,93,11.8
1/28/2015,9.84,30.72,155.64,22.52
1/28/2015,13,37.92,194.52,30.92
1/28/2015,14.28,40.72,211.44,35.16
1/28/2015,13.68,38.64,207.6,34.48
1/28/2015,15.24,30.16,181.44,31.32
1/28/2015,9.84,19.44,86.52,22.44
1/28/2015,4.84,9.04,43.32,10.24
1/28/2015,0.36,0.4,3.84,1.04
1/28/2015,0.08,0,0,0.04
1/28/2015,0.04,0,0,0.04
1/28/2015,0,0,0,0.08
1/28/2015,0,0,0,0.04
1/28/2015,0,0,0,0.04
1/28/2015,0,0,0,0.04
1/29/2015,0,0,0,0.08
1/29/2015,0.08,0,0.24,0.04
1/29/2015,0,0,0,0.04
1/29/2015,0.04,0,0,0.04
1/29/2015,0,0,0,0.08
1/29/2015,0,0,0,0.04
1/29/2015,0,0,0,0.04
1/29/2015,0.08,0.24,0.72,0.04
1/29/2015,2.52,6.72,28.92,2.8
1/29/2015,5,19.2,96.12,12.08
1/29/2015,7.96,30.4,156,22.76
1/29/2015,13.68,38.08,195.36,31.36
1/29/2015,15.76,40.4,213.48,35.52
1/29/2015,16.2,39.04,213.36,35.88
1/29/2015,14.88,33.6,188.16,31.44
1/29/2015,11.28,22.48,140.16,22.76
1/29/2015,4.92,8.96,30.24,10.52
1/29/2015,0.4,0.72,2.88,1.16
1/29/2015,0,0,0,0.04
1/29/2015,0.04,0,0,0.04
1/29/2015,0,0,0,0.08
1/29/2015,0.04,0,0,0.04
1/29/2015,0.04,0,0,0.04
1/29/2015,0,0,0.12,0.04
1/30/2015,0,0,0,0.08
1/30/2015,0,0,0,0.04
1/30/2015,0,0,0,0.04
1/30/2015,0.04,0,0,0.04
1/30/2015,0.04,0,0,0.08
